source_file,name,description,geometry_type,longitude,latitude,altitude
Historical plaque export 2023,194,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">

<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">

<td>194</td>

</tr>

<tr>

<td>

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">

<tr>

<td>FID</td>

<td>532</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>FID_1</td>

<td>194</td>

</tr>

<tr>

<td>Title</td>

<td>Discovery of Insulin 1921, The</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Location</td>

<td>In front of the Medical Sciences Building, the site of the former building in which the discovery was announced, 1 King's College Circle, University of Toronto, Toronto</td>

</tr>

<tr>

<td>Street_add</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>City</td>

<td></td>

</tr>

<tr>

<td>Province</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Postal_cod</td>

<td></td>

</tr>

<tr>

<td>Country</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Lat</td>

<td>43.661112</td>

</tr>

<tr>

<td>Long</td>

<td>-79.392278</td>

</tr>

</table>

</td>

</tr>

</table>

</body><script type=""text/javascript"">

				function changeImage(attElement, nameElement) {

				document.getElementById('imageAttachment').src = attElement;

				document.getElementById('imageName').innerHTML = nameElement;}

			</script></html>

",Point,-79.39227838,43.66111186905773,0.0
Historical plaque export 2023,227,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">

<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">

<td>227</td>

</tr>

<tr>

<td>

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">

<tr>

<td>FID</td>

<td>533</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>FID_1</td>

<td>227</td>

</tr>

<tr>

<td>Title</td>

<td>Edith Kathleen Russell 1886-1964</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Location</td>

<td>An interior wall plaque located outside the Kathleen Russell conference room at the Lawrence S. Bloomberg Faculty of Nursing, 155 College Street, 2nd floor, University of Toronto, Toronto</td>

</tr>

<tr>

<td>Street_add</td>

<td>155 College Street</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>City</td>

<td>Toronto</td>

</tr>

<tr>

<td>Province</td>

<td>ON</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Postal_cod</td>

<td>M5T 1P8</td>

</tr>

<tr>

<td>Country</td>

<td>Canada</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Lat</td>

<td>43.659088</td>

</tr>

<tr>

<td>Long</td>

<td>-79.392784</td>

</tr>

</table>

</td>

</tr>

</table>

</body><script type=""text/javascript"">

				function changeImage(attElement, nameElement) {

				document.getElementById('imageAttachment').src = attElement;

				document.getElementById('imageName').innerHTML = nameElement;}

			</script></html>

",Point,-79.392784,43.65908839905773,0.0
Historical plaque export 2023,235,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">

<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">

<td>235</td>

</tr>

<tr>

<td>

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">

<tr>

<td>FID</td>

<td>534</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>FID_1</td>

<td>235</td>

</tr>

<tr>

<td>Title</td>

<td>Elizabeth Posthuma Simcoe 1766-1850</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Location</td>

<td>At the entrance to Castle Frank High School near the site of the former Simcoe summer house, 711 Bloor Street East at Castle Frank Road, Toronto</td>

</tr>

<tr>

<td>Street_add</td>

<td>711 Bloor Street East</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>City</td>

<td>Toronto</td>

</tr>

<tr>

<td>Province</td>

<td>ON</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Postal_cod</td>

<td>M4W 1J4</td>

</tr>

<tr>

<td>Country</td>

<td>Canada</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Lat</td>

<td>43.673902</td>

</tr>

<tr>

<td>Long</td>

<td>-79.366332</td>

</tr>

</table>

</td>

</tr>

</table>

</body><script type=""text/javascript"">

				function changeImage(attElement, nameElement) {

				document.getElementById('imageAttachment').src = attElement;

				document.getElementById('imageName').innerHTML = nameElement;}

			</script></html>

",Point,-79.366332,43.6739019990577,0.0
Historical plaque export 2023,486,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">

<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">

<td>486</td>

</tr>

<tr>

<td>

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">

<tr>

<td>FID</td>

<td>535</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>FID_1</td>

<td>486</td>

</tr>

<tr>

<td>Title</td>

<td>King's College</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Location</td>

<td>Near the entrance to the East Block of the Legislative Building, the site of the former college building, Queen's Park Crescent East, Toronto</td>

</tr>

<tr>

<td>Street_add</td>

<td>Queen's Park Crescent East, Ontario Legislature</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>City</td>

<td>Toronto</td>

</tr>

<tr>

<td>Province</td>

<td>ON</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Postal_cod</td>

<td></td>

</tr>

<tr>

<td>Country</td>

<td>Canada</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Lat</td>

<td>43.662517</td>

</tr>

<tr>

<td>Long</td>

<td>-79.3906</td>

</tr>

</table>

</td>

</tr>

</table>

</body><script type=""text/javascript"">

				function changeImage(attElement, nameElement) {

				document.getElementById('imageAttachment').src = attElement;

				document.getElementById('imageName').innerHTML = nameElement;}

			</script></html>

",Point,-79.3906,43.66251699905773,0.0
Historical plaque export 2023,522,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">

<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">

<td>522</td>

</tr>

<tr>

<td>

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">

<tr>

<td>FID</td>

<td>536</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>FID_1</td>

<td>522</td>

</tr>

<tr>

<td>Title</td>

<td>Lieutenant-General John Graves Simcoe 1752-1806</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Location</td>

<td>On the main floor near the entrance to the east wing of the Legislative Building, Queen's Park, Toronto</td>

</tr>

<tr>

<td>Street_add</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>City</td>

<td></td>

</tr>

<tr>

<td>Province</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Postal_cod</td>

<td></td>

</tr>

<tr>

<td>Country</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Lat</td>

<td>43.662006</td>

</tr>

<tr>

<td>Long</td>

<td>-79.390324</td>

</tr>

</table>

</td>

</tr>

</table>

</body><script type=""text/javascript"">

				function changeImage(attElement, nameElement) {

				document.getElementById('imageAttachment').src = attElement;

				document.getElementById('imageName').innerHTML = nameElement;}

			</script></html>

",Point,-79.390324,43.66200599905772,0.0
Historical plaque export 2023,532,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">

<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">

<td>532</td>

</tr>

<tr>

<td>

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">

<tr>

<td>FID</td>

<td>537</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>FID_1</td>

<td>532</td>

</tr>

<tr>

<td>Title</td>

<td>Loring-Wyle Studio, The</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Location</td>

<td>On the grounds of the former studio, 110 Glenrose Avenue, just east of Mount Pleasant Road, Toronto</td>

</tr>

<tr>

<td>Street_add</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>City</td>

<td></td>

</tr>

<tr>

<td>Province</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Postal_cod</td>

<td></td>

</tr>

<tr>

<td>Country</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Lat</td>

<td>43.68963</td>

</tr>

<tr>

<td>Long</td>

<td>-79.38259</td>

</tr>

</table>

</td>

</tr>

</table>

</body><script type=""text/javascript"">

				function changeImage(attElement, nameElement) {

				document.getElementById('imageAttachment').src = attElement;

				document.getElementById('imageName').innerHTML = nameElement;}

			</script></html>

",Point,-79.38259,43.68962999905768,0.0
Historical plaque export 2023,544,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">

<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">

<td>544</td>

</tr>

<tr>

<td>

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">

<tr>

<td>FID</td>

<td>538</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>FID_1</td>

<td>544</td>

</tr>

<tr>

<td>Title</td>

<td>Loyalists in Upper Canada, The</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Location</td>

<td>Near the entrance to the Legislative Chambers, on the second floor of the Legislative Building, Queen's Park, Toronto</td>

</tr>

<tr>

<td>Street_add</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>City</td>

<td></td>

</tr>

<tr>

<td>Province</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Postal_cod</td>

<td></td>

</tr>

<tr>

<td>Country</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Lat</td>

<td>43.66242</td>

</tr>

<tr>

<td>Long</td>

<td>-79.39142</td>

</tr>

</table>

</td>

</tr>

</table>

</body><script type=""text/javascript"">

				function changeImage(attElement, nameElement) {

				document.getElementById('imageAttachment').src = attElement;

				document.getElementById('imageName').innerHTML = nameElement;}

			</script></html>

",Point,-79.39142,43.66241999905772,0.0
Historical plaque export 2023,548,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">

<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">

<td>548</td>

</tr>

<tr>

<td>

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">

<tr>

<td>FID</td>

<td>539</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>FID_1</td>

<td>548</td>

</tr>

<tr>

<td>Title</td>

<td>Macdonald-Mowat House 1872, The</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Location</td>

<td>In front of the house, 63 St. George Street, University of Toronto, Toronto</td>

</tr>

<tr>

<td>Street_add</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>City</td>

<td></td>

</tr>

<tr>

<td>Province</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Postal_cod</td>

<td></td>

</tr>

<tr>

<td>Country</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Lat</td>

<td>43.66143</td>

</tr>

<tr>

<td>Long</td>

<td>-79.39712</td>

</tr>

</table>

</td>

</tr>

</table>

</body><script type=""text/javascript"">

				function changeImage(attElement, nameElement) {

				document.getElementById('imageAttachment').src = attElement;

				document.getElementById('imageName').innerHTML = nameElement;}

			</script></html>

",Point,-79.39712,43.66142999905772,0.0
Historical plaque export 2023,571,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">

<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">

<td>571</td>

</tr>

<tr>

<td>

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">

<tr>

<td>FID</td>

<td>540</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>FID_1</td>

<td>571</td>

</tr>

<tr>

<td>Title</td>

<td>Mary Pickford</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Location</td>

<td>On the grounds of the Hospital for Sick Children, near her birthplace, 555 University Avenue, Toronto</td>

</tr>

<tr>

<td>Street_add</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>City</td>

<td></td>

</tr>

<tr>

<td>Province</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Postal_cod</td>

<td></td>

</tr>

<tr>

<td>Country</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Lat</td>

<td>43.656566</td>

</tr>

<tr>

<td>Long</td>

<td>-79.388818</td>

</tr>

</table>

</td>

</tr>

</table>

</body><script type=""text/javascript"">

				function changeImage(attElement, nameElement) {

				document.getElementById('imageAttachment').src = attElement;

				document.getElementById('imageName').innerHTML = nameElement;}

			</script></html>

",Point,-79.388818,43.65656599905772,0.0
Historical plaque export 2023,575,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">

<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">

<td>575</td>

</tr>

<tr>

<td>

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">

<tr>

<td>FID</td>

<td>541</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>FID_1</td>

<td>575</td>

</tr>

<tr>

<td>Title</td>

<td>Maud Leonora Menten 1879-1960</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Location</td>

<td>Near the entrance on Queen's Park Crescent West to the Medical Sciences Building, University of Toronto, Toronto</td>

</tr>

<tr>

<td>Street_add</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>City</td>

<td></td>

</tr>

<tr>

<td>Province</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Postal_cod</td>

<td></td>

</tr>

<tr>

<td>Country</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Lat</td>

<td>43.6611</td>

</tr>

<tr>

<td>Long</td>

<td>-79.392267</td>

</tr>

</table>

</td>

</tr>

</table>

</body><script type=""text/javascript"">

				function changeImage(attElement, nameElement) {

				document.getElementById('imageAttachment').src = attElement;

				document.getElementById('imageName').innerHTML = nameElement;}

			</script></html>

",Point,-79.392267,43.66109999905772,0.0
Historical plaque export 2023,631,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">

<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">

<td>631</td>

</tr>

<tr>

<td>

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">

<tr>

<td>FID</td>

<td>542</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>FID_1</td>

<td>631</td>

</tr>

<tr>

<td>Title</td>

<td>Ontario Human Rights Code</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Location</td>

<td>On the east side of Queenâ€™s Park Crescent East, north of Grosvenor Street and across from the Ontario Legislative Building, on the lawn of the Whitney Block (west faÃ§ade).</td>

</tr>

<tr>

<td>Street_add</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>City</td>

<td></td>

</tr>

<tr>

<td>Province</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Postal_cod</td>

<td></td>

</tr>

<tr>

<td>Country</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Lat</td>

<td>43.662763</td>

</tr>

<tr>

<td>Long</td>

<td>-79.390172</td>

</tr>

</table>

</td>

</tr>

</table>

</body><script type=""text/javascript"">

				function changeImage(attElement, nameElement) {

				document.getElementById('imageAttachment').src = attElement;

				document.getElementById('imageName').innerHTML = nameElement;}

			</script></html>

",Point,-79.390172,43.6627629990577,0.0
Historical plaque export 2023,655,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">

<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">

<td>655</td>

</tr>

<tr>

<td>

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">

<tr>

<td>FID</td>

<td>543</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>FID_1</td>

<td>655</td>

</tr>

<tr>

<td>Title</td>

<td>Pendarves â€“ Cumberland House</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Location</td>

<td>In front of Cumberland House, 33 St. George Street, Toronto.</td>

</tr>

<tr>

<td>Street_add</td>

<td>33 St George Street</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>City</td>

<td>Toronto</td>

</tr>

<tr>

<td>Province</td>

<td>ON</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Postal_cod</td>

<td>M5S 1A4</td>

</tr>

<tr>

<td>Country</td>

<td>Canada</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Lat</td>

<td>43.659344</td>

</tr>

<tr>

<td>Long</td>

<td>-79.39639</td>

</tr>

</table>

</td>

</tr>

</table>

</body><script type=""text/javascript"">

				function changeImage(attElement, nameElement) {

				document.getElementById('imageAttachment').src = attElement;

				document.getElementById('imageName').innerHTML = nameElement;}

			</script></html>

",Point,-79.3963897,43.65934389905772,0.0
Historical plaque export 2023,664,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">

<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">

<td>664</td>

</tr>

<tr>

<td>

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">

<tr>

<td>FID</td>

<td>544</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>FID_1</td>

<td>664</td>

</tr>

<tr>

<td>Title</td>

<td>Pontifical Institute of MediÃ¦val Studies, The</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Location</td>

<td>On the grounds of the Institute, 59 Queen's Park Crescent East, Toronto</td>

</tr>

<tr>

<td>Street_add</td>

<td>59 Queen's Park Crescent East</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>City</td>

<td>Toronto</td>

</tr>

<tr>

<td>Province</td>

<td>ON</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Postal_cod</td>

<td>M5S 2C4</td>

</tr>

<tr>

<td>Country</td>

<td>Canada</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Lat</td>

<td>43.66568</td>

</tr>

<tr>

<td>Long</td>

<td>-79.391141</td>

</tr>

</table>

</td>

</tr>

</table>

</body><script type=""text/javascript"">

				function changeImage(attElement, nameElement) {

				document.getElementById('imageAttachment').src = attElement;

				document.getElementById('imageName').innerHTML = nameElement;}

			</script></html>

",Point,-79.39114138,43.66568021905771,0.0
Historical plaque export 2023,674,"<html xmlns:fo=""http://www.w3.org/1999/XSL/Format"" xmlns:msxsl=""urn:schemas-microsoft-com:xslt"">

<head>

<META http-equiv=""Content-Type"" content=""text/html"">

<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8"">

</head>

<body style=""margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;"">

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">

<tr style=""text-align:center;font-weight:bold;background:#9CBCE2"">

<td>674</td>

</tr>

<tr>

<td>

<table style=""font-family:Arial,Verdana,Times;font-size:12px;text-align:left;width:100%;border-spacing:0px; padding:3px 3px 3px 3px"">

<tr>

<td>FID</td>

<td>545</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>FID_1</td>

<td>674</td>

</tr>

<tr>

<td>Title</td>

<td>Printers' Strike of 1872, The</td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Location</td>

<td>At the northeast corner of Queen's Park Crescent East and Grosvenor Street, Toronto</td>

</tr>

<tr>

<td>Street_add</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>City</td>

<td></td>

</tr>

<tr>

<td>Province</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Postal_cod</td>

<td></td>

</tr>

<tr>

<td>Country</td>

<td></td>

</tr>

<tr bgcolor=""#D4E4F3"">

<td>Lat</td>

<td>43.661845</td>

</tr>

<tr>

<td>Long</td>

<td>-79.389775</td>

</tr>

</table>

</td>

</tr>

</table>

</body><script type=""text/javascript"">

				function changeImage(attElement, nameElement) {

				document.getElementById('imageAttachment').src = attElement;

				document.getElementById('imageName').innerHTML = nameElement;}

			</script></html>

",Point,-79.389775,43.66184499905772,0.0
